id,Accept
6e1dc24bd77,0
0e85b8ecd33,0
5ac619fb373,0
7bcd596b9cd,0
bb9078b7e45,1
d13bd04c715,1
d2f6fc3f33c,1
895f54ee975,0
becf3006705,0
591177522e2,0
dcc0937be2a,1
03c3704f822,1
0b1e4ae7b24,1
d2f181968e3,0
9918896c569,0
1147e7bd6d2,0
28b2b2d417b,0
402a5e58812,0
b974ff1ffde,1
2b844d864f4,0
faf3fd52c5d,1
3c042580b7f,0
e82027206df,0
c44d4e3560c,1
9a8b41d1a2d,0
6de21cf8a82,1
ee633f71df3,0
176ddaabb55,0
36266ee00b5,0
3965210fc5f,0
48008122498,1
a16bd86c819,0
0332b42a668,1
a54ece19c7c,1
c02db3703c8,0
44c7e455e69,1
be375d61095,0
4e358a85d4e,1
bd68d140a60,1
f39d4d9b7a8,0
0a7aea5def3,0
16214f9b0c8,0
152bd27c3ee,1
76df6019f1b,1
95209abfb1a,0
5c6d5ecd6f6,0
240d54b9bac,1
bf9f576d104,0
f09ea51b3d4,1
e104d6fc8a9,1
9e75ee49ff3,1
ad702e80a20,1
544b544066a,1
df9a23f9d04,1
f27fb998757,1
8e2bffaddf9,0
1ac7f183b67,1
347d0ee2c4f,1
d4187d25ce1,0
90de156a8b1,1
5da22ad5e84,1
9aaecdbd439,1
d5b2e72c55b,1
794f05b9d04,0
28610c9541a,0
f70978318e8,0
b1177289d7b,1
efd42203fa9,1
98010813aae,1
61ec675baeb,1
f6a75d78174,0
7bd8bf544b7,0
1ededeb6de5,0
aa5af1a5278,0
fef8708c0c2,1
505dc64f675,0
bddd7747605,1
d5eb77b9873,1
09c19a1c690,0
b2153fdab84,1
24421ded403,1
bb614f992a9,0
cb9e486aeb0,0
a107e9578a3,0
7346176059b,0
2effd3d65e2,0
ca8bf87b156,0
938c0632b1e,0
a4f4f7794d0,1
63dea609012,1
b4574a9e753,0
4b369642bd3,1
8a9d2a35cc5,1
0fd87b9190a,1
042a9de746f,0
7ee74c24259,0
ab7e800bce4,0
e7400cd72e0,0
414327ac214,1
0eb74f2eee6,1
a4e85c2340b,0
8bb6c145fb9,1
8a113117b60,0
2f0ece06678,1
77ffad2b70e,0
f582561c8ab,0
22d19893699,0
38298fef250,1
346ebc6f144,1
d7d1aa9b004,0
a9b37069738,1
41e1c2919cd,0
c8af3050599,1
fde519b3e7c,0
785d1b18b6f,0
718a6765259,1
c3b2821cfd2,1
c5fe3000723,1
b9fb7def736,0
8697501b387,1
fdb112189a9,1
efea821d431,1
7e3202df289,1
3a09a7504cf,1
fb4c183a89c,1
6249dd3b805,0
42c4a4371df,1
60fd01ef726,0
f823bef931b,0
aec6f920b35,1
d16233c072d,1
b8ee20ef9c8,0
b9e6a680246,0
d67285e8567,0
0a54e9009f7,1
107f58c7193,1
c7e21a0ebec,1
918f107929b,0
b5391792c5d,0
6714690e06d,0
462361af90f,1
9c88510ee2b,1
ff72784e3d2,1
51e798d03f8,0
15a93e8c317,1
cbc012dbe41,1
807fed9e169,0
4eb40bbf9ee,0
b76a5e7c0f3,1
039001a2025,1
2cf088cea68,0
23dd98badb1,0
911cb1ecefa,1
aa4b817f4e3,1
a5665648428,1
e83084f6a55,1
6751c46152a,0
9d4251afcc8,0
aebd55f5b59,1
87c207a1647,0
b387839d74f,1
9cf44cff97b,0
3d98e19e6d8,0
40c625f2dd1,1
c1aa630647c,0
94f02be6c2d,1
13d8ffd0bcd,1
ccfb50d68c0,0
4db5314c944,0
62c8f540d13,1
abb3a3f6e9a,1
a3513ef4514,1
692bf64948e,0
2ec0873f710,1
caecf38cf7d,1
c3d4557b588,0
8cacd2abc3c,0
6bac3102e96,1
56cc830cd3d,1
14c0ce61f09,0
1f4ed7fa50a,0
b582d9e54f1,1
a7f24d4814c,1
dbca99bf88e,1
a305e33fcef,1
6d8dabfa029,0
7b0729d37d3,0
50bed8c55e4,1
20c7fd839d4,0
37d0116b798,1
4ded9886cbf,1
5426b5fe6e6,0
1a77246fe46,1
8054bde0dac,1
47b67e72710,0
163ff36645f,1
658cbc84a25,1
703d1984bc2,0
ab753d41edc,1
eee239bc6b4,0
47d026a0797,0
0048b5449bc,0
e17d9f8a00f,0
af2281c87b7,0
ae09dcdff37,1
d4380d1553b,0
f762b1d6e78,0
03cd244077a,0
68477080a35,1
b341f66926d,1
9641f25d31a,0
fd872de3ac8,1
07942618156,1
358503c7869,0
6ad17c075c9,0
11b07221563,0
982071e647b,1
5f7905912db,0
8f68118b57e,1
b4021929302,1
8c621de4fd1,0
5fecd215fea,1
364735bda9e,1
5d0faf84acc,1
6d1ea1a6615,1
5799d266908,1
da08e3ae1fb,1
0a6e144469d,1
c8dcf4a628d,0
49e9061cae2,0
64a63e02976,1
c8b63c2694e,1
8bbffefa5f4,1
96fa44495fb,1
364e00ab03d,1
3b684627513,0
9480ecf7a7c,0
3409980f08c,0
2d72569c598,0
973129a1de3,0
fdbdeb35d26,0
5fabd3ef92a,0
31e8d5a8a1b,0
42a87a2f2c5,0
a83441c8c0d,1
9ed37d97f6c,1
26f3b1768f8,0
7200ccac1c5,0
8255a2e3222,1
f769d2b5835,1
1718bf34625,0
6b624200169,1
2e72a1bd0f6,0
0c8f41a76bd,1
6d1ffa547a7,0
dd7a44e9ee5,1
22110a10f69,1
491ae8a4713,1
d991646f138,0
0d1038c2b36,1
cc1de4f5278,0
04a6fc3b36f,0
8c60a658c78,0
a9fc6b46cb2,1
43dea3f8f17,0
dd6c6e7b273,1
ec8ca5b0bac,0
f94d05bc297,0
7fbe8951a38,0
d5cd9378d4a,0
658342a4cec,1
bf32293d29c,0
984ff1636dc,1
17c51bed829,1
518a71564cc,0
710c6c008dc,1
c6af160f514,1
b9cc867f2d4,1
98ff5384013,0
5ee22cef8c8,0
0bed7d485d8,0
787025aa565,1
af3da29a29d,1
72ace92cb07,0
0c6e7a4ab5b,0
95e3ae7f794,1
8b87529a5a4,0
d30d138af18,0
39b6a063b7c,0
76ec68da47f,0
ea8e15c046e,0
fa48c4858e7,1
436fd12ed06,1
087f7f2d97c,1
1dac3b9df56,1
84650b6abac,1
961ce208d59,1
a41cfdbdead,0
90118a5caa2,1
188b92af8dc,0
6dbc7ee283c,0
06fe2cb9a9b,0
7b2c9efafd6,0
0f412776d57,1
9e93665a0cb,1
ebc81cefcbf,1
b3030f7a40c,0
e36be16fbf1,0
b81aab13155,1
3c22effd3a3,0
931b1957a9f,1
acaa9812b87,0
6f2aa92f82d,0
1f330e3e4b4,0
e24eb25bdda,1
a78516a4044,0
ab7aedcf2a3,0
662f5261edb,0
f5ea0bc9606,1
4c63cad3a27,0
0bcbf073e1e,1
b4e9674c5ea,1
09ff51560cc,0
537d095636f,1
0ed5c401686,1
5b205c83bba,1
cad286d316a,0
84f1ceec457,1
3fd3c68d213,1
69d52dbdef3,1
3da1c00207d,1
bf580253e3a,1
ce52ce0905a,1
34791af400c,0
e0f220c41f1,1
1e10f140345,0
dcb29341dae,1
6023d20f7c3,1
331146f3b7b,0
2cbe496cb2d,1
7632593cb35,0
468d9102cb4,0
cd27529ed36,0
5bf14e4ae36,0
a07ec7ea409,1
6be3489b9ba,1
04b41538ab8,0
3478c50db50,1
ef648f748ae,1
59fed138be3,0
c4669cf62b0,0
79223659089,0
45f5b0a0709,1
0d180ed3c5a,0
3ec65a7ce26,1
6648a3a7833,1
398ae5865b7,0
ae3ac6dfb7b,0
a37228a7033,0
5df04dfac99,1
810dcf59625,1
72cb8ac2556,0
18973157920,1
a48c49100bb,1
963a9e86ce3,1
2d3b2dbdc40,0
af3e1fae05d,0
47114a4b130,1
e476101f146,1
619f3358144,1
a73dbaf0833,1
b39dabcca84,1
22986a406be,0
7a4a96019e7,0
180fccc316c,1
2f82a049084,1
493a9805f2f,0
7586c4a19e7,1
513771f3bdf,1
13194045059,1
abbead83d1b,0
f9f76164fa8,1
ddad24cd042,1
e47e86d44f3,0
b9bc61e5e3e,1
daec9d8fc35,0
67794a51e26,0
e5096c9ea60,1
57e30f550d6,0
a09a68d9dfb,0
c0bc2f686cc,1
810e88b27ff,1
111b6185628,1
f98884b4825,0
4973fafda96,0
fb3df4f68bb,0
71af574e6de,0
f210f646856,0
a06967b4b09,0
a5770310541,0
21581b60229,0
0a385931f4d,1
24b24fafb32,0
db95e55170f,1
9141d9d030e,1
ab7f0a27308,0
58b60c91a19,1
e3239c35f07,0
e3882bc2726,0
b9dae51af0c,0
4a78c3fd593,0
877b49b2848,1
1b8547b08e4,0
9b579ada39d,0
d873b139eb7,0
43cdadbf560,1
457e023bf9b,1
be97e92ba0d,1
4b260d559b2,1
600683c1e29,1
96e03a5e87b,1
182e7022444,1
6739735d0e2,1
4e1ae2ed62b,0
4a84a9c5d73,0
eb2b60e8b67,0
41d373870ac,0
6a0a444b0bf,0
d4ebd13324b,0
ffc69adfd2b,1
3ad4136f9d4,0
9bf46fe5c9b,0
9240375eafc,1
870424288f9,1
ced710c104e,1
e9e1485ebca,1
520e6976ace,0
f3c2a0dbabb,0
fb82eee623f,1
a6e03ae0d96,1
bcb7c30cf19,0
b8590854f9f,1
800711df9a6,0
d2b14e46dd5,1
ac416dd4811,0
da0fd2cfa91,0
4ce501b9585,0
b6a4bd10698,1
acc0cfe05ca,0
f121e20d234,0
5794b72901d,1
c5e9d70982b,0
b6e03ef92a6,0
1cab0135b2c,0
1f522159e33,1
156e792ac53,0
cd13571357a,1
f2a45826a29,0
5a431f1e9a5,0
21943e994b6,1
a86770b2abe,0
1f3866038e5,0
85a91e9d232,1
6829d7c2102,1
a81171536c7,1
217c7baca6a,1
6f12c8be856,1
1477e37ae98,1
154975fd5e5,0
63539818ba8,0
4c30276f27f,0
eaefe16bab6,1
c0fc30d5aed,0
d640ed852a4,0
b499e943ebb,0
d7e608e03f8,0
b66ca92621e,1
66d92fb4cb9,1
47a9e247822,0
8e870a4072e,0
0e0a0e1665f,1
ce559457904,0
3cac27599a4,1
ea52458f2f1,0
9c5289ba36d,1
262dd4170d3,0
a1848c1afb6,0
1f43b9487d2,0
b4641ed64d8,1
2d3daa22042,1
4b4d477e6df,0
68b2cc61573,1
545c91a93c6,1
6895336b88c,1
3274f042a2e,0
2d1cfb968d0,0
34ec3c11000,1
423d99fe6cb,1
d413230648c,0
da7046d56de,0
bf3c433620f,0
dcf3f4dd0ce,1
3c592c46648,1
32d3ed8c86e,1
214827a2743,0
ae575ecf419,0
8dc75b18642,1
cb3c012e38e,0
24a7050d546,1
34caf4628c4,1
04e719fe0c7,0
9711d6471b4,1
422bd21f1cf,0
c2258d086d3,0
519b1eae7fe,1
fdc24f2c481,0
f7f6a904df9,1
8da99368768,1
112f73c97d2,0
4cd8bcd4b42,1
0f87e4323ad,0
41a728da11c,0
0629df9cc96,0
dd7b5830922,1
c4db7655c42,1
7d10022f927,1
763ae1f2e6d,1
9e8649795b3,1
c4239f6fa12,0
a2b6eff924e,0
c2bc9b89ccc,1
d254a36a0d3,1
d70f3d41347,1
3ba3d5c363a,0
d2a23a4bedf,1
72c9ba60455,0
69774b423ca,1
46630dd7648,1
5e4f8d4c1eb,1
9d8df5f3c6e,0
25b4028f4a5,1
75b9fe144f6,1
7b1d8d4e9e9,1
26f4c818f76,1
4ed1508bd31,0
e6fd6f0b177,0
1c1fd59b219,0
305324247fe,1
8b159573334,1
d6c214cafa2,1
73bdbdfcf3f,0
eb1064648dc,1
83d137022ba,0
e7454b51c96,0
848186f7bef,1
b20f4439a9e,1
32cfd50ac1c,1
2f8c9fdad5b,1
3768ac5d950,1
f1d5f97ad0b,0
f1b890686a7,0
86b87f2fdfb,1
ed099b87620,0
08cc217b9a2,1
56cdfaa3460,0
6c3ebc8bc03,0
eded7831f5b,0
315c34d8fa3,1
f07574a8ca1,1
f8be9951b4a,1
3b2de0c835d,0
20a5583db90,1
160cc9c56fa,0
b85b8e3b8a3,0
e9695eed35c,1
378ca54d19a,1
98276c0b5d1,0
79f0fd191f2,0
ef4304f7d60,0
8e5a28b2051,0
c280cec0540,1
68ea1bafc1d,0
4c10e14fbdf,1
41f516396c9,1
430bf2aa643,1
4c9b27dbc11,1
68a2a6ba62e,1
e47045a4486,1
c1910878f86,1
ccc8d6077df,1
9c7c7f1d809,0
047d2156546,1
a676bde95fd,1
e2f27d75395,1
423bbc1d43b,1
64d9976e57f,0
cfd4631e6d9,0
9f7f6ff6024,1
dceaea11d83,1
e76419e5ae7,1
3feb18e7906,0
260764603ba,0
7cde5626133,1
ecc345e0066,1
846364e4bb3,0
6e954bca483,1
dddd94b37ec,0
d9fb61aee40,1
d05c9e64b85,1
77648eb516f,0
d4f4ef17e88,0
48ffa32e7b7,0
63f5641b013,0
b12b6bf1ea7,1
66fc020154e,1
468058b1483,1
a4de316069e,0
e6b8c734d4e,1
811d1beb67c,1
af3f357dfe7,1
af40259075b,1
80054bbb9f4,1
583c6f3d271,0
d240ffa2d50,0
db1fc0d0f23,1
ef9d35e751b,1
9fcdfdfafce,1
459707b6ebc,1
0bc804d1b41,1
110d27ae537,0
47859c360b9,0
fa8969837cc,0
76e93fbcfe5,0
6c5f8236dfb,0
1f1eed272fc,1
3573de0c55b,0
17b97f737e5,1
83a96a1f185,0
4eca067c46f,0
2efa976e4ac,1
19b4792700f,0
e64b2b184df,0
a7cb9f4dc9f,0
baa4aa3745b,1
f4d0275ad61,1
bedf7fae971,1
d2fbe112270,0
329bc39679f,1
885f4f154e3,1
a51cfa4e553,0
6ddca2cd7b5,0
5ec43811cdb,1
537d3b33982,1
697d3dad2fe,1
5e1139e4940,0
53fc1399681,0
d63291c5426,1
efb918115a6,0
887c1059181,0
b2e4d287d1c,0
d3a83c31b89,0
29402f1b4a6,1
0db182cbfc7,1
ead33c07529,1
3b9f5d9bc9b,0
a600839dd06,1
ad38c4de13e,1
7f0d80772fd,1
bb945cac9a4,1
079beb700e7,1
5a1a25a030b,1
0a6291485aa,0
12f3c49dc3b,1
96fe31b1ed0,0
de47228be81,1
883ffff1cc4,0
6f17d9b4ace,0
021c22afb18,1
4b829173222,1
5392debb61d,0
1382a2bacb5,0
2b829f77829,1
4aa93dac5fb,0
3042c827dc4,0
402586fa82c,0
6a73eb50c77,1
cbd0cdb9c84,1
51d7e5ccc48,0
db698f3d489,0
4e401c1f869,1
46c49e60249,0
9caca1e4c32,0
f40e7d2fcfe,1
0e92ad7c253,0
5ec7450937e,1
9b45f39ff0d,1
dbdb8489ad1,1
c2cd463c0a2,1
e6c9e6c9818,1
992fed0648d,1
aac007a5ff1,0
facbf4a7aea,1
dfa868cd864,0
d6d19a7092d,1
00941cae7c7,0
f6765372607,0
bf23e5d6770,1
d53d2c0b6d0,1
32cf24f0bc5,1
3309f5db833,1
efaa084fc0d,1
8be3ce06119,1
241f3542591,1
3e9d1c8b456,0
124c0c6b121,1
b0bcb5f4693,1
5385d888844,1
4808a7e61b0,1
f0b52f67404,1
574f1ecdb5d,1
2abdfcf38ce,0
e7f3eb81ac7,0
4d8e9a0114a,0
19eaecf5fb2,1
eb7aee54045,1
1a7faf451fb,0
8e260958a1d,1
f5fe2bbeb9b,0
5416945f758,0
5ccecfa9d32,0
9efb988f4ff,1
3a092ca7f27,0
a8060e92b56,1
3771edd3db3,1
669fe626e06,1
eb514c1218b,1
ed335cbbb8a,1
a91b413d5b8,1
428574450d3,0
fdada50142c,0
182240abcab,1
73d27e6ded1,1
531bb854924,1
d2ac67a9106,1
7cb83eafa49,0
2e20eb49e37,1
ec353578f71,0
3810a4d78e2,0
a87bd83af35,0
797050e3e4c,0
b1858947d3d,1
76d3e716fa6,0
8620b526aff,1
1c48a66ecd0,0
b18b84f0716,0
ff8fb2ca37b,0
d2ea53b6e84,0
9461fe3187b,0
9ff9025c286,1
7d45e5c6a08,0
e8555e49b88,1
b76d049094b,0
19811aa7269,0
9fff3b12ef4,1
3594863dccd,0
c4a5b362499,1
5467eaa777d,0
78a5cbde76d,1
5a41d9e8678,1
c54cdc40dc6,0
294e4963bbd,0
55993616e73,1
4d4fab55503,1
123966b15cc,1
f2e54d951c5,1
03140ff7465,0
dbfbdd8244a,1
fd52f0e22cc,1
7bb2b3a6d7d,1
06c17497e4b,1
d508fc1fb18,0
812fb06e8e3,0
752b37329e7,1
88eb61e6f06,1
aade4979abb,0
cca12f636f8,0
135608336ee,0
7fb7a338503,0
e7381d64e43,0
e4470075e02,1
504c8e3c779,1
5f206fb5ee7,1
e44a26eaaa1,1
8af65d090b3,0
2d889919e78,1
498431bc7fd,1
05682b7889e,0
26419a5344b,0
e57fb66b73a,1
dcfa5c06106,0
00ea1f5ed69,0
bf71d9310ec,0
c03232c7cb6,1
f94f1fb0c11,1
af0700f015c,0
3f8cf02be10,0
aa60f10d2b3,0
3687afc7e74,0
664ec7cdce4,0
d3b7c375b8e,1
56ce295132a,0
ff7499813d2,1
1275e1997e2,0
210838459a3,0
0bd3cd04d0d,0
c764fb548c7,0
7e534513661,0
a6e9538f5d4,0
16f28db72f2,0
280db6c6e12,0
37b98a990cb,0
8163002ed39,1
a0c034b4b18,0
af1a921109f,1
1d1d61c1a24,1
e45ae3650df,1
2518449baed,0
ece00bad7cd,0
f77099b633a,1
424fc6805d6,0
7bac72063d4,1
753fa156877,1
8ea025abae5,0
a620f7bb5a8,0
321f3ef574d,0
91c658afee1,0
dba579425fe,0
670d14b6558,1
b9e0c99b950,0
2266793e35d,1
b7e367fd322,1
72b9c79f455,0
2077032b9eb,1
2686fc19971,0
48fe415e5ca,0
30f575ff382,0
37b15b41ebf,0
8f3c0838d49,0
df3e451bebc,0
23371013697,0
4ac5d302063,1
de87798f141,0
92f6d8df6d1,1
4b0f4381328,1
4d5b94abc38,1
604983e23bd,1
df79bc9ea4b,1
b416686db98,0
1d3442312f1,0
56c265d8d41,0
d9578816ef3,1
6f7ae64738c,0
de6078b33de,0
b1752a334f3,0
f3e407fec0c,0
9b11f08af86,1
061ef44b1c3,0
e8ab6ae4ec3,1
54e85cd5d1a,0
6b688e92745,0
410130e3b14,1
f88b5e69c88,1
8645f88e0e8,0
6a4a6bf2ccd,0
fbb49cb9d3d,1
df959aa1d20,0
57df84b5008,0
d8b24d1fd80,0
cccb9ea2cd6,1
977d2a1b778,1
ac7aaf7169c,0
d320eb4bc49,1
e243178981f,0
cdbe0e1d6bd,0
8e97f0c020b,1
ccd7b2b6482,0
908f823f53e,0
1ed4c3801da,1
e2c526047ac,1
2371999af9c,1
5ee8deeefe5,1
94a6ae4fcaa,0
97ea416c64b,1
e01f6a791fa,1
7927fa2dfeb,0
d9362f42805,1
856adacda03,0
32879a04237,1
d5b916becc1,0
449b82226a1,0
131f5a26bda,0
57d364c2c10,1
f361e75379c,0
302cc041893,1
6fc5435e3e6,0
360b84e8c05,0
dff85d79ede,0
3faf319949c,0
39dee86e3c7,0
99ec06f3e0c,0
c4611e0a101,1
1cde52ce12d,1
dda799afcf0,0
6d1656ad7cd,1
4f35b5ce3ce,1
5e9a2306ff7,0
3e6b5a3f540,0
524151b2d1c,0
0a892ea11f3,1
29e24ba9525,0
d3493c52ef4,0
3be319c0ef7,1
236633e51fc,0
1752b18c3ea,1
64a649c029b,0
c63fd6bec7d,0
3aa7a533961,1
558b0cc9b2c,1
bab6d25cb65,1
4654e502200,0
b5a7b5fd03c,0
09fe47c2849,0
05a70448efc,1
efb386f94df,0
ed3f4ca3694,0
d3ed2d5e159,1
aceceabf5b9,0
0e422dbbff7,0
fea066a8fb9,0
0f2408fefa3,0
bebf05907a2,1
2e8c11eec1a,0
4f285260307,1
f59c6e5c057,1
df611c52a52,1
21dadf1ae45,1
c127c4c9db2,0
edc7565d50d,1
3d019b42a82,1
53bb796076a,0
138c998cac0,1
7e540e0163c,0
45f7440bf7d,1
066b7571bf4,0
63adfc6829b,1
a772a679e49,1
ee90a7f0b95,0
d852db234a8,0
d05a7a08cab,1
305702fac77,0
95dbf79024c,0
da4bd7d089a,1
de2fed3d3c6,0
4b26452c74b,1
dc304c19675,0
655c4a6a813,0
9902c355eaa,1
bec863b46c8,1
3b372c777db,0
c616725cc91,0
29fbc3d6fae,1
96e6ec5f19f,1
72457cd5495,1
9cf7d74d53c,0
b1c019865e0,1
3d795e3e6c3,1
2c838bca2aa,0
289097fc7b9,0
fe40d54a8dc,1
78317343de8,1
2ad22b29abb,0
fde3170ac45,0
4a4e850699f,0
054ac38c0cd,1
453093120e8,0
d0a7a4d2fdd,0
6c3cfe66b60,0
33f7ecf5dd9,1
48924580a8a,0
eacef4510df,1
9899cc816be,1
ca12db6df24,1
10ec694a392,1
21f887ea343,1
a7d29aa3a51,1
e9ddbd29355,0
00da393fe70,0
0a19805ebdd,1
536f6434527,1
636ab60ea8e,0
0b04edb5b21,1
b0ce30ae728,1
75f262df534,0
dd1a72f772e,0
2e5016e1e33,0
e4f911327c0,1
9494414dd5b,1
a3695041777,1
49b6e382ec5,1
d61d03667c3,1
c74ed34c776,1
8eca33d71a5,1
57bbb7c74f4,0
71ff16a552f,0
ca6ecac38b5,1
bc4d272a7a2,0
1cab95c59f8,0
098d7e6112e,1
911d09e178c,0
c8f58ef56a3,0
bd101a283cb,0
e9e56d7c943,1
2666d06efdd,1
7a1d021fb28,0
500a27d002b,1
a96b54d8256,0
e8655c20617,0
7976584b7e2,1
dca488b4d5e,1
c128d83a037,0
4142b51ebe2,0
a0a32505871,1
a40e4d46fd1,0
a40603f2957,0
3e25c0c4bae,1
36551bd3547,0
665c5e3d166,1
62c41eea3e2,0
6ec76f45fca,0
3b643e63233,1
e720153efc9,0
12250e280b6,0
6e6c46eae9b,1
8eb8d4e0e99,1
c94069f567e,1
2686e278738,1
041ff4d761d,0
36b3e7797cc,1
aa7ad303fe9,1
dabe55caae7,0
b710903c5d6,0
7e11389b20a,0
2c2964a61f3,1
2a5c0658c43,1
3bb1714151a,0
20d1294c163,1
881f1a512c1,1
74c7227176e,0
41cb7c8401b,1
0b31b2f1e38,1
628f9127f6a,1
9b6ba6e3d22,0
420d655f728,1
bc407af3dee,1
99ee529372a,0
0605e6ccc20,1
57d99dcf465,1
2f0cf9203d6,0
4068920b407,1
7d553a103ea,1
35ce6bfbe1e,1
fbc72bc72b5,0
543b7cb0402,0
da112769011,0
8b253f13581,0
93d4f0cc61a,0
fcc350a8e63,1
7f3866cd94c,0
10a34154c38,0
565dccd30d3,0
c8b51244924,0
61292d6092e,0
0d972727ba8,0
af59c7de9e5,0
4c93741db34,1
dc59d549d36,1
4f6076d2565,1
061cb8c8b07,0
d9409c5ce15,1
e9b9adabb0f,1
b332fb4ae51,0
d8b63cf8dfc,1
71a5ddfe464,1
97efface194,0
80debc59588,1
c17c1e543c1,1
cc300955a9c,1
d60e818ec79,0
96be95d459e,1
c3e1007cbba,0
47f587f28e5,0
215e2da53ad,0
2fac8afae31,0
ffa5e95b806,1
4bdcafe0d9d,0
70f5431ba0b,0
da2f5dc7ea2,1
ec2424890ad,1
63812bc55b3,1
e188fc9c0a9,1
32f89a5385e,0
725233e28e6,0
0dc04e630d0,1
591a8dea044,1
9aeb789413c,1
afcdc9583bd,0
c655e999d48,0
cfe74ff40d5,0
95c2e07a94b,1
0b5a97d253b,1
220f49915b9,0
ae2488d77b5,0
13b7b3bf23e,0
fb09040a75f,1
c38495abc54,1
eb65c6f5f7e,1
c20c677bf72,1
878fda498e9,1
fa7da588445,1
471bd8d3c98,0
faded0b1691,1
a579c0c7bdd,1
aa81fbff2d7,0
4dea23e241d,1
fc2f1d41a82,1
25753a3f290,1
21bdcc4c023,1
045b822d9a4,1
2d6ea7ed9cb,1
4f375a7d7f9,0
abd507bd404,1
8bc53268deb,1
735d3678657,0
1e754e9cf46,0
650ee7a87d6,0
ee2b9a1cb75,1
cd09e44bfcb,1
6d51aa5c612,1
88c72e48e4f,1
0368b41d478,1
f8668b1091b,0
579df052a48,1
cf454df97f6,1
8535206913c,0
cea897838e5,1
48954e823af,0
98dcc4b0701,1
52d28562e99,1
fd49b43c634,0
f532ce8d71d,1
a04ffeaa518,0
1522364eb20,0
ed0a223782d,1
2924d24fa04,0
b47ff31f6a6,1
3690a9a4cee,0
d38491bd9a0,0
7038c595cc9,1
9b5abb3d518,1
f841edc537b,0
2bc746b9884,1
2b61de1ddc7,1
0eb893f94dd,0
f079ae4d147,0
db818a21385,1
a82ed2b2457,1
ffe359e6ba9,0
6e49538abf1,0
870ed6a09ec,0
86b25eb55b9,1
dec2ea553a8,0
ec0f3824063,1
adc6cfc2eaa,0
ce95105c7d7,1
8d78e06d0a7,1
9c3aae66d50,1
3d4d5ca2e3a,0
9b5cb071f9b,0
fae7316398f,1
6044edc2eb1,0
310228d414f,0
ac8457c6b6a,1
b4bef5d4ba1,1
f5d8fe89bf7,0
0a3dcde3577,0
206ce1755ff,1
8fd46e6dadc,1
506400407bb,0
09ab8665b88,0
729933bcf5d,0
16c6b19f591,0
2af89620f56,1
34a1217a099,1
8c5512ae2d2,0
69cc79ff123,1
dbefe8f0c0d,1
8ad99c20620,1
95e079ecda3,1
a073215205a,0
b7f38a2d0cd,1
0ee6d777b67,0
8dcb22a26bd,0
6aa8a794a85,1
1c70e31a7b5,0
73fe3325afc,1
207d74905ff,0
68a6b20859d,0
aad60d90bd8,0
6ef73259b58,0
afb51f16ca0,0
a430e1cc3a0,1
32515f4bbf8,0
254e751c384,0
7dc0637d750,1
7bb967af5a0,1
a1a4818481d,0
3c8e443dcfa,1
14d6afe921c,1
63f53566913,1
146a903daea,1
2db7e9f0504,0
632a1c774f5,0
1a8b7dfed69,0
da49574f5a3,0
258f12c8ae2,1
01977a0b086,1
c547de4dafd,1
75f40acfe64,1
60fcea35632,0
a60cefa5be9,0
2c3c2aeba94,1
321d13b3859,1
1bd78a4d1b7,1
1ee9aca7126,1
b503c0a62ea,1
20b1492ae48,0
51314d2cbbb,1
2fdc5bfba75,0
b15d6f562b1,1
1c53b296cff,0
b4315f33ba7,0
214ff090a11,0
c87a4d6705f,1
af01b34d317,1
1dec5b4ae08,1
947d7406cb3,1
9d153520bdc,0
24a1f4f4b96,1
5546cb0457e,0
4a631146567,1
c62718ff34a,1
56cdc507e48,0
5378fc1cc08,1
313ae33ad8f,1
404e1979974,1
91853bcae79,0
66df5f570aa,1
d0f9bb219d3,0
5db21694d24,1
bb909acef9f,1
3f2567ac949,0
e821558bfef,0
b314262b571,1
8be93c7a3ec,0
556ff2bf34f,1
f935c341d02,0
29247b1e3b7,0
d5ef3ef5085,0
97aacd9002c,1
4a6f12272ac,1
be17812cf0f,0
087d6713612,1
c21b56a2c3b,0
a2e314ebd89,1
41b0c06dc2c,1
6bb4456bedf,0
913afc10800,1
1c807ff8f5a,0
713321bcfe0,0
7c47fdd3e68,1
671f47f8541,1
1a6f23a99c1,1
4417d399885,0
27b57e991c0,0
957881d2933,0
ddb3456d587,1
4d3b94a318b,1
a9ec429719e,1
04e105eab92,0
4e494251267,1
75f66740ad4,1
2d906550e21,1
e2373ff9c28,1
39e37887f1b,1
ee8a8a987f6,0
fa9c0310faf,1
1d2133fc9ae,0
42de830fad8,1
7ecf8ef4a57,1
e7f3ad5cd23,1
a40f42e6956,1
d5d11daeca7,1
cff71ea9628,1
f59bbc38985,0
a99b5e6ec8b,0
92eca1ad012,0
ef2325786bb,1
d79735e615a,0
46e49776f7d,1
ed2a4cd4c40,0
b0a1add5f90,0
028abf65d95,1
7cb21da0708,0
ece97d073eb,1
54afd4c7538,1
1808a2a5030,0
06a916d360b,1
c902360bd94,1
83f3dfdf76c,1
18e7b2287cd,1
04b13d43006,1
0b10fd4cea6,0
4abf8997d2c,0
55a91100806,0
bb1541f18ef,0
e7479f3f48c,1
dd39e15f23d,0
01b82967857,0
18aa123a93a,0
1e5d79d6cd9,1
9e4d32538b6,0
61a63a1305d,0
1bb23e465ef,0
97883226dd6,1
93bad4cc648,0
caff96bb76d,1
